title,link,description,content
"Burk­i­na Faso’s mil­i­tary rulers say coup at­tempt foiled, plot­ters ar­rest­ed",https://www.aljazeera.com/news/2023/9/28/burkina-fasos-military-rulers-say-coup-attempt-foiled-plotters-arrested,"Mil­i­tary pros­e­cu­tor says 4 ar­rest­ed, 2 on run fol­low­ing re­ports that a coup at­tempt was thwart­ed by se­cu­ri­ty ser­vices.","A coup attempt against Burkina Faso’s military rulers has been thwarted by the country’s intelligence and security services, authorities said. Burkina Faso’s military rulers said in a statement on Wednesday that army officers and others had planned to seize power and plunge the country into “chaos”. “Officers and other alleged actors involved in this attempt at destabilisation have been arrested and others are actively sought,” a spokesman for the ruling military Rimtalba Jean Emmanuel Ouedraogo said in a statement without providing details. The latest coupattempt occurred on Tuesday, according to the statement. The military government said it would seek to shed “all possible light on this plot” and that it regretted “that officers whose oath is to defend their homeland have strayed into an undertaking of this nature”. The country’s military prosecutor later said that four people had been arrested and two were on the run. An investigation has been opened based on “credible allegations about a plot against state security implicating officers”, the prosecutor said.  Earlier this month, the military prosecutor said three soldiers had been arrested and charged with plotting against the ruling military government ofCaptain Ibrahim Traore who seized power in September 2022eight months after an earlier military coup had overthrown the democratically elected President Roch Marc Kabore. Burkina Faso’s capital city Ouagadougou appeared calm on Wednesday evening following the military’s announcement of an attempt to topple it.  Thousands of pro-military government demonstrators took to the streets of Ouagadougou and elsewhere on Tuesday to show their support for the country’s military rulers following a call from Traore supporters to “defend” him amid rumours of a mutiny circulated on social media. On Monday,French news magazine Jeune Afrique was suspendedfrom publishing what the military said was an “untruthful” article that reported tension and discontent within the armed forces. One of a growing number of West African countries where the military has seized power, army officers in Burkina Faso have taken control amidpublic discontent as armed groups linked to al-Qaeda and ISIL (ISIS)have launched a rebellion that has destabilised the country and its neighbours in West Africa’s Sahel region.   More than two million people have been uprooted by the fighting in Burkina Faso, making it one of the worst internal displacement crises in Africa. Last week authorities claimed nearly 192,000 internally displaced people had returned to their homes after various regions were retaken by government forces, though rebel attacks continue unabated despite claims of the military winning back territory. More than 50 Burkinabe soldiers and volunteer fighterswere killed in clashes with rebels in early September – the heaviest losses in months – the latest deaths that add to the thousands of civilians and troops that have died in rebel attacks in recent years, according to organisations monitoring the conflict."
"Rus­sia-Ukraine war: List of key events, day 582",https://www.aljazeera.com/news/2023/9/28/russia-ukraine-war-list-of-key-events-day-582,"As the war en­ters its 582nd day, these are the main de­vel­op­ments.","Here is the situation on Thursday, September 28, 2023.  "
North Ko­re­an par­lia­ment en­shrines nu­clear am­bi­tions in con­sti­tu­tion,https://www.aljazeera.com/news/2023/9/27/north-korean-parliament-enshrines-nuclear-ambitions-in-constitution,Leader Kim Jong Un says the con­sti­tu­tion­al amend­ment will help North Ko­rea hold a ‘def­i­nite edge’ in de­ter­ring threats.,"North Korea’s parliament has unanimously moved to enshrine its nuclear programme in the country’s constitution. The state news agency KCNA reported on the “crucial agenda item” early on Thursday, explaining that the new constitutional amendment would establish North Korea’s pursuit of a nuclear force “as the basic law of the state”. The news follows a meeting on Tuesday and Wednesday of the Supreme People’s Assembly, North Korea’s rubber-stamp legislature. The country’s leader, Kim Jong Un, addressed the assembly to support the passage of the amendment. Kim called to “accelerate the modernisation of nuclear weapons in order to hold the definite edge of strategic deterrence” against perceived threats, like the United States and South Korea. “This is a historic event that provided a powerful political lever for remarkably strengthening the national defence capabilities,” Kim said, according to the KCNA. “The [North Korean] nuclear force-building policy has been made permanent as the basic law of the state, which no one is allowed to flout with anything.”  Just days prior, North Korean Ambassador Kim Song warned the United Nations General Assembly that his country could be pushed to nuclear war by “hostile threats from outside”. “The Korean peninsula is in a hair-trigger situation with imminent danger of nuclear war breakout,” Ambassador Kim said on Tuesday. Citing “extremely dangerous” conditions, he added that North Korea “is urgently required to further accelerate the build-up of its self-defence capabilities to defend itself impregnably”. The announcement that nuclear weapons would be enshrined in the country’s constitution comes in defiance of multiple UN Security Council sanctions, meant to deter North Korea from pursuing nuclear arms. Over the past year, North Korea has been escalating the number of weapons tests it conducts, launching an array of ballistic and cruise missiles. Since 2006, it has also conducted six nuclear tests, though the last one took place in 2017. US officials, including National Security Adviser Jake Sullivan, have sounded the alarm over the possibility that a seventh test could be on the horizon. “He will uncork that at a time and place of his choosing, which is something we’ll be watching for very, very carefully,” Lieutenant General Scott Berrier, the director of the US Defense Intelligence Agency, said in March. Berrier at the time warned that North Korea has become “much more dangerous” as it expands its arsenal of missiles and nuclear weapons. In January 2022, for example, the country announced its first successful test of ahypersonic missile, a weapon that can surpass the speed of sound. In April, it successfully launched its firstsolid-fuel intercontinental ballistic missile(ICBM), an advancement over liquid-fuel versions, which are slower to launch and harder to use. “He continues to pursue greater accuracy and lethality with his with his missile force,” Berrier said. But North Korean officials have framed the nuclear build-up as necessary to repel threats from the US, South Korea and Japan, an alliance leader Kim Jong Un has compared to an “Asian-version NATO”. The three countries have conducted regular joint military exercises in the Pacific region, an act that North Korean state media has termed “nuclear blackmail”. Earlier this month, Kim madea rare tripoutside of his country, visiting Russian President Vladimir Putin at the Vostochny spaceport to bolster ties and inspectRussian military capabilities. Putinpledged to visitNorth Korea in return, raising concerns about an arms trade deal between the two countries."
"Trump vis­its Michi­gan au­towork­ers a day af­ter Biden, ramp­ing up 2024 race",https://www.aljazeera.com/news/2023/9/27/trump-visits-michigan-autoworkers-a-day-after-biden-ramping-up-2024-race,Back-to-back vis­its un­der­score sig­nif­i­cance of work­ing-class vote in key states dur­ing the US pres­i­den­tial elec­tion.,"Former United States President Donald Trump has travelled to Michigan to court striking auto-workers, just one day after President Joe Bidenwalked the picket linein Detroit to show support for their labour union. The back-to-back visits underscore the significance of so-called Rust Belt battleground states in the 2024 presidential election, which is shaping up to be a second showdown between Biden and Trump. Ahead of his visit on Wednesday, Trump expressed a desire to “save” autoworkers in the Rust Belt, a historic hub for American manufacturing that stretches from the midwest to the northeast. “Heading to Michigan now. I LOVE, & WILL SAVE THE AUTOWORKERS. MAKE AMERICA GREAT AGAIN!” Trump wrote on his social media platform, Truth Social. His prime-time address at a Detroit auto-parts supplier is roughly set to coincide with thesecond Republican presidential debate, scheduled for 9pm Eastern Time (01:00 GMT Thursday) in California. It will be the second time Trump has chosen to skip a televised primary debate in the 2024 race, a decision he attributes to his already commanding lead among Republican voters. Voters in Michigan and other Rust Belt states are seen as the key to victory for both Biden and Trump, if he indeed becomes the Republican party nominee in the November 2024 election. In 2016, Trump’s surprise sweep of Michigan, Ohio, Pennsylvania and Wisconsin — all considered part of the Rust Belt — delivered him the presidency over his Democratic opponent Hillary Clinton. His victories in those states were seen as tapping into the disillusionment of residents who had seen industries scale back their presence — or disappear — in recent decades. The manufacturing decline has been accompanied by the waning influence of reliably Democratic-voting unions.   Biden, meanwhile, reclaimed Michigan, Pennsylvania and Wisconsin for the Democrats in the 2020 presidential race, campaigning on his staunch support for organised labour and his roots in Scranton, Pennsylvania. As he seeks reelection in 2024, Biden returned to Michigan on Tuesday, where he became the first sitting US president in recent history to join striking workers on a picket line. Flanked by United Auto Workers (UAW) leaders at an auto plant west of Detroit, Biden used a megaphone to call for a “significant raise” for employees. The UAW launched its partial,coordinated strikeearlier this month in a push for wage increases, shorter hours and improved retirement benefits. Workers across 20 states have since walked off the job as part of the strike. Trump, meanwhile, has sought to portray Biden’s policies — and the persistently high inflation in the US — as damaging to workers. He particularly seized upon Biden’s support for electric vehicles, saying an industry shift towards the lower emission vehicles would undercut segments of the traditional automotive industry. “Joe Biden’s draconian and indefensible electric vehicle mandate will annihilate the US auto industry and cost countless thousands of autoworkers their jobs,” Trump said in a statement on Tuesday.  The Biden administration hasmaintainedthat the shift to electric vehicles will create high-paying union jobs, and his administration has unveiled billions in grants and loans to support the transition. Still, the issue remains divisive for autoworkers. On Wednesday, Trump is set to speak at 8:15pm Eastern (00:15 GMT Thursday) at Drake Enterprises, a non-unionised auto parts supplier in Clinton Township in Michigan that makes automotive and heavy-duty truck components for semi-trucks. The company’s president, Nathan Stemple, has said the company would be hurt by a shift to electric vehicles. Several hundred current and former UAW members, as well as members of plumbers and pipefitters unions, are expected to attend the speech. While the UAW has not yet endorsed Biden for 2024, the union previously supported his 2020 campaign. UAW President Shawn Fain spoke alongside the president on Tuesday. He remains deeply critical of Trump, Biden’s rival in the 2020 race. “I don’t think he cares about working-class people,” Fain said when asked about Trump’s upcoming visit. “I think he cares about the billionaire class, he cares about the corporate interests. I think he’s just trying to pander to people and say what they want to hear, and it’s a shame.” The UAW represents an important union voting bloc. It has about 400,000 active members and more than 580,000 retired members in the US and Canada."
Meta aims to build a fu­ture to con­nect ‘phys­i­cal and dig­i­tal’,https://www.aljazeera.com/economy/2023/9/27/meta-aims-to-build-a-future-to-connect-physical-and-digital,Meta un­veiled new AI prod­ucts for con­sumers as well as bots and an up­dat­ed vir­tu­al-re­al­i­ty head­set.,"Meta CEO Mark Zuckerberg kicked off the tech giant’s Connect developer conference on Wednesday with new AI products for consumers, including smart glasses that can answer questions and stream directly on Facebook, as well as bots that create photo-realistic images and an updated virtual-reality headset. Standing in a courtyard at his company’s Menlo Park, California, headquarters, Zuckerberg told the audience of developers, employees and journalists that Meta is “focused on building the future of human connection” – and painted a near-future where people interact with hologram versions of their friends or coworkers and with AI bots built to assist them. Zuckerberg described the products as bringing together virtual and real worlds and underscored that part of what Meta offered was low-cost or free AI that could be integrated into daily routines. “Soon the physical and digital will come together in what we call the ‘metaverse’,” he said. The company unveiled the next version of its virtual-reality headset, the Quest 3. It will cost $499 and begin shipping on October 10. Zuckerberg also introduced an AI personal assistant that people can interact with using any of Meta’s messaging apps – along with a smattering of AI characters he called “a bit more fun”, such as “Max the sous chef”, who can help come up with ideas for dinner, or Lily, a “personal editor and writing partner”. “These are just a few we have trained. There are a lot more coming,” he said. He also introduced the next version of Meta’s Ray-Ban Stories smart glasses, which let people record videos or take photos, livestream, listen to music and interact with the Meta AI assistant. “Smart glasses are the ideal form factor for you to let an AI assistant see what you are seeing and hear what you are hearing,” Zuckerberg said. The glasses will launch on October 17 and cost $299. Meta is in the midst of a corporate transformation that it says will take years to complete. It wants to evolve from a provider of social platforms to a dominant power in a nascent virtual-reality world called the metaverse – sort of like the internet brought to life, or at least rendered in 3D. But this transformation has been slower than expected – and has already cost billions of dollars – and Meta’s main business remains advertising on its social media platforms, Facebook and Instagram. Competition with TikTok remains Meta’s biggest challenge, said Insider Intelligence analyst Yoram Wurmser. “A lot of this effort around chatbots and stories and other ways just to keep engagement going [like] AI-driven personalisation and stuff like that, that’s the overarching challenge for the company,” he said. Squeezed by a slump in online advertising and uncertainty around the global economy, Meta hascut more than 20,000 jobssince last November. Zuckerberg dubbed 2023 the company’s “year of efficiency” as it reduces its workforce while focusing on more technical hires such as experts in AI to focus on Meta’s long-term vision. Artificial intelligence is central to that vision. In July, Meta released the next generation of its AI large language model and made the technology, known as Llama 2, free for research and commercial use. On Wednesday, it unveiled an AI image generator named Emu, which creates images based on prompts from users. Much like tech peers Google and Microsoft, Meta has long had a big research team of computer scientists devoted to advancing AI technology. But it has been overshadowed as the release ofChatGPTsparked a rush to profit off of “generative AI” tools that can create new prose, images and other media. Zuckerberg said at the time that people can download its new AI models directly or through a partnership that makes them available on Microsoft’s cloud platform Azure “along with Microsoft’s safety and content tools”."
French am­bas­sador to Niger re­turns to Paris,https://www.aljazeera.com/news/2023/9/27/french-ambassador-to-niger-returns-to-paris,Syl­vain Itte leaves Niger af­ter amid de­mands from the new mil­i­tary lead­ers who took over in a coup on July 26.,"France’s ambassador to Niger has landed in Parisafter weeks of tensionswith the new military government in the West African country that demanded his expulsion following the overthrow of democratically-elected leader President Mohamed Bazoum. French Foreign Minister Catherine Colonna met Sylvain Itte “to thank him and his teams for his work in the service of our country under difficult conditions”, the ministry said in a written statement to AFP news agency. Itte left Niamey with six colleagues “around 4am” (03:00 GMT), a diplomatic source had earlier told AFP. On Sunday, French President Emmanuel Macron had announced in a TV interview that the ambassador would leave “in the coming hours”.   Niger’s military leaders – who had told Itte to leave the country after they overthrew Bazoum on July 26 and took away the envoy’s diplomatic immunity and visa – welcomed the announcement. However, despite a 48-hour ultimatum for him to go back to France that was issued in August, he remained as Paris refused to comply or recognise the new military leaders. Paris had said that only Bazoum’s deposed government could order the envoy out. Earlier this month, Macron said Itte was living like a hostage in the French embassy and accused military rulers of blocking food deliveries to the mission. Born in the Malian capital Bamako in 1959, Itte had been in the post as ambassador to Niger for a year. He was previously ambassador to Uruguay and Angola. Separately on Wednesday, Macron’s office reiterated France’s support for ousted President Bazoum. He had told Hassoumi Massaoudou, foreign minister in the overthrown government, that France would continue to work “for a return to the constitutional order in Niger”, the Elysee Palace said. Macron in aTV interviewon Sunday – in addition to announcing Ambassador Itte would depart – said French troops would withdraw from Niger in “the months and weeks to come” with a full pullout “by the end of the year”, another demand of the Niger regime. In the interview, the French president also said military cooperation between the two nations was “over”. In Niamey, thousands of people have been holding near-daily demonstrations around a military base housing French soldiers to demand their departure. France has about 1,500 soldiers in the country as part of a wider fight against groups linked to al-Qaeda and ISIL (ISIS). The coup against Bazoum was the third such coup in the region in as many years, following similar actions in fellow former French colonies Mali and Burkina Faso in 2021 and 2022, respectively. The earlier coups also forced the pullouts of French troops."
US sol­dier’s re­lease from North Ko­rea: What you need to know in 500 words,https://www.aljazeera.com/news/2023/9/27/us-soldier-travis-kings-release-from-north-korea-what-you-need-to-know,Wash­ing­ton says re­turn of US army Pri­vate Travis King does not sig­nal diplo­mat­ic break­through with Py­ongyang.,"Washington, DC –After more than two months in North Korean custody, Americansoldier Travis Kingis returning to the United States, ending a saga that risked further inflaming tensions between Washington and Pyongyang. US officials on Wednesday thanked Sweden and China for facilitating King’s release, but stressed that the move does not represent a diplomatic breakthrough with North Korea. King spent weeks in jail in South Korea for assault earlier this year before hecrossed the borderinto North Korea in July. Here’s what you need to know. King, a 23-year-old army private from southeast Wisconsin, joined the US military in 2021. Speaking to US media outlets, family members previously described him as nice and quiet. But relatives told The Associated Press earlier this year that his mental health took a turn after the death of his seven-year-old cousin in February.  King was supposed to fly home from Seoul to Texas after his release from prison in July. But he left the airport and, days later, he joined a civilian tourist group in the South Korean border village of Panmunjom. On July 18, he raninto North Koreaacross the Demilitarized Zone that separates the two countries. North Korea said through its official KCNA news agency on Wednesday that it “decided to expel” King, who is Black, after concluding an investigation over his entry into the country. “King confessed that he illegally intruded into the territory of [North Korea] as he harboured ill feelings against inhuman maltreatment andracial discriminationwithin the US army and was disillusioned about the unequal US society,” the KCNA report said. Nothing, according to US officials. “We made no concessions as part of securing his return,” US Department of State Matthew Miller told reporters on Wednesday.  Miller said King was transported across the border from North Korea to the Chinese city of Dandon, where he was met by US Ambassador to China Nicholas Burns. From there, he boarded a State Department plane to Shenyang, China and was subsequently transferred to a US air base south of Seoul. By Wednesday afternoon, he was en route to the US. That is unclear. The Pentagon could take disciplinary action and/or pursue criminal charges against King. So far, it has not made any announcements to that effect. Not necessarily. Miller said Washington favours diplomacy with Pyongyang, but King’s release does not signal a rapprochement. There has been a recent spike in tensions amid increased military drills between the US, South Korea and Japan, as well as North Koreanmissile testing. The US has also warned North Koreaagainst sellingweapons to Russia for its war in Ukraine. “I would not see this as a sign of some breakthrough. I think it’s a one-off,” Miller said of King’s release."
Trudeau apol­o­gis­es af­ter Nazi ho­n­oured in Cana­da’s par­lia­ment,https://www.aljazeera.com/news/2023/9/27/trudeau-apologises-after-nazi-honoured-in-canadas-parliament,Cana­di­an prime min­is­ter says ‘ter­ri­ble mis­take’ vi­o­lat­ed mem­o­ry of all who suf­fered un­der Nazi regime.,"Canadian Prime Minister Justin Trudeau has apologised after a man who served in a Nazi unit during World War II was honoured in Parliament, saying the “terrible mistake” harmed the memory of all those who suffered during the Holocaust. “On behalf of all those who were present in this chamber, I would like to offer my most sincere apologies for what happened on Friday,” Trudeau said in French in the House of Commons on Wednesday afternoon. “Paying tribute to this individual, without knowing who he was, was a terrible mistake and a violation of the memory of those who cruelly suffered at the hands of the Nazi regime.” Yaroslav Hunka, 98, received two standing ovations in the House last week during a special session attended byUkrainian President Volodymyr Zelenskyy, who was in Ottawa to appeal for Canada’s continued support against Russia’s military offensive. Jewish community groupslater reportedthat Hunka served in the 14th Waffen Grenadier Division of the SS Nazi military unit during World War II, and they called for an explanation and an apology.  Trudeau on Wednesday also apologised to Zelenskyy and the Ukrainian delegation that travelled to Canada to take part in the parliamentary session, saying the incident has fuelled Russian “propaganda”. “It is extremely troubling to think that this egregious error is being politicised by Russia and its supporters to provide false propaganda about what Ukraine is fighting for,” the prime minister told reporters during a news conference before he spoke in Parliament. Russia, which launched its all-out invasion of Ukraine last year, has described the decision to honour Hunka as “outrageous”. “Many Western countries, including Canada, have raised a young generation that does not know who fought whom or what happened during the Second World War. And they know nothing about the threat of fascism,” Kremlin spokesperson Dmitry Peskov previously said. The Russian authorities have justified their continued assault on Ukraine as part of a push to “de-Nazify” the country. Kyiv and its allies have dismissed that, accusing Moscow of trying to conduct a land grab. Trudeau’s office and senior members of his Liberal Party government have said they had no advance knowledge of Hunka’s invitation to Parliament. The prime minister reiterated on Wednesday that the speaker of the House of Commons, Anthony Rota, was “solely responsible” for his recognition. “All of us who were in this House on Friday regret deeply having stood and clapped, even though we did so unaware of the context,” Trudeau said. Rotaannounced his resignationearlier this week — which he said would come into effect at the end of Wednesday — amid mounting pressure to step down over the incident. “I reiterate my profound regret for my error in recognising an individual in the House,” the speaker said on Tuesday. Still, Trudeau — who hasseen his popularity dropin recent months — continues to be hammered by his political opponents, with the head of the opposition Conservative Party, Pierre Poilievre, accusing the prime minister of failing to adequately vet Hunka. “This is by far the biggest hit Canada’s diplomatic reputation has ever taken in its history, and it happened under Justin Trudeau’s government,” Poilievresaidearlier on Wednesday. Jagmeet Singh, leader of the progressive New Democratic Party (NDP), also said that “real damage has been done — real damage to the Jewish community, real damage to the war effort in Ukraine and real damage to Canada’s reputation”. “What is [Trudeau] going to do in concrete terms to clean up this mess?” Singh asked in the House of Commons."
‘State of emer­gency’: Six Pales­tin­ian cit­i­zens of Is­rael killed in one day,https://www.aljazeera.com/news/2023/9/27/state-of-emergency-six-palestinian-citizens-of-israel-killed-in-one-day,Pales­tini­ans and ad­vo­ca­cy groups say Is­raeli au­thor­i­ties have long turned a blind eye to crime in their com­mu­ni­ties.,"Six Palestinian citizens of Israel have been killed in two separate shootings, police said, the latest fatalities in a crime wave hitting the country’s Palestinian minority. Five members of the same family were killed on Wednesday in a shooting in northern Israel. The three men and two women were shot dead in broad daylight in the town of Basmat Tabun, northwest of Nazareth, police said in a statement. The Abraham Initiatives, a Jewish-Arab advocacy and monitoring group in Israel, identified the victims as a couple and their three adult children. Police said they were treating the incident as criminal and hunting down suspected assailants. Earlier on Wednesday, masked gunmen ambushed and killed another Palestinian citizen of Israel, who was on his way to work in the nearby coastal city of Haifa. Police said they were investigating whether the two shootings were connected. Authorities in al-Halisa, the Haifa neighbourhood where Wednesday’s first killing took place, shuttered all schools and asked that students study from home for at least another day. Wednesday’s fatalities brought the number of Palestinian citizens of Israel killed so far this year to 188, according to the Abraham Initiatives. Palestinians have long voiced anger at what they have said is a deliberatelack of policingin their towns and neighbourhoods – giving criminals and drug dealers free rein. Palestinian citizens of Israel comprise about 20 percent of the country’s 9.7 million population. They have also long suffered frompoverty, discrimination and neglect by the government. The country’s far-right national security minister,Itamar Ben-Gvir, promised to crack down on crime in Israel’s Palestinian communities when he took office late last year. But Ben-Gvir,known as an anti-Palestinian provocateur, has seemingly done little to bring safety to Palestinian towns and villages. The violence has instead intensified, with more than double the number of such homicides taking place for similar periods in recent years. Less than 10 percent of similar cases have been solved this year, the Abraham Initiatives group added, describing the surge in violence as a symptom of both police indifference and Palestinian distrust of the police. “The prime minister must sack the minister of public security and immediately put in place a plan to address criminality in the Arab society. It’s a state of emergency,” the Abraham Initiatives said in a statement. “Police do not have the willingness or the capacity,” said Thabet Abu Rass, the group’s director. “People are afraid to go outside. It’s a very dangerous situation right now.” "
In­dige­nous peo­ple march on Bo­go­ta to de­mand jus­tice for killings,https://www.aljazeera.com/news/2023/9/27/indigenous-people-march-on-bogota-to-demand-justice-for-killings,In­dige­nous ‘Min­ga’ col­lec­tive urges ac­tion to stem a ris­ing wave of vi­o­lence in their com­mu­ni­ties across Colom­bia.,"Bogota, Colombia –Thousands of Indigenous protesters have converged on Tercer Milenio Park in the heart of the Colombian capital, with music playing and smoke from campfires wafting through the air. Members of the so-called “Minga” – a collective movement of Indigenous peoples – have organised protests in Bogota many times before, but this is their first demonstration during the administration of left-wingPresident Gustavo Petro. This week, they travelled with a simple – albeit pressing – demand: end an ongoing wave of violence that has disproportionately affected Indigenous people in Colombia, whose communities stretch across nearly every region, from Narino to Amazonia. Ahead of the main protest march on Wednesday, demonstrator Viviana Guerrera said while she supported Petro in last year’s elections, she felt “extremely disappointed” by a lack of progress in curtailing violence in her home region of Cauca, which has long been afocal point of conflict. “Every government needs to be held accountable,” Guerrera, a member of the Nasa Indigenous community, told Al Jazeera from the park, where organisers on Tuesday estimated that more than 12,000 people had already gathered. “This government is no exception.”  Petro, who took office in August 2022, has promised to pursue what he calls “total peace” in a country that is still grappling with the effects of nearly six decades of internal armed conflict. His plan, which involves both military action and direct negotiations with criminal armed groups, has so far yielded mixed results. A six-month ceasefire with the largest remaining rebel group in Colombia, the National Liberation Army (ELN), which wascelebrated as a political victoryin August, has so far held. But a number of informal ceasefires with other armed groups this year have since collapsed, and violence in rural areas has largely continued unabated. The Global Witness advocacy group recently designated Colombia as the most dangerous country in the world for land defenders and environmental activists last year – and a disproportionate number of those targeted leaders come from Indigenous communities. According tostatisticsfrom the United Nations Office for the Coordination of Humanitarian Affairs (OCHA), more than 37,000 people across the country were affected by violence between January and September of this year. More than 43,000 others also were displaced by threats from armed groups or open fighting, the UN agency found. Colombian human rights watchdog Indepaz puts the displacement figure at more thantwice that. However, both organisations agree that Indigenous communities make up roughly half of all those displaced or affected by the violence, despite representing just 3.5 percent of the population. The Regional Indigenous Council of Cauca (CRIC), one of the groups that organised the Minga, has called for an “Indigenous, social and popular struggle” against what it described as a “constant violation of human rights” and the killings of Indigenous and social leaders. “We have come to work, in a grand assembly, to support this government in ‘total peace’ and form a pact to stop war and bloodshed,” Joe Sauco, a senior representative of the CRIC, said during a news conference on Tuesday. “We want to support a way out of this tragic situation that rejects violence.” The mood in Tercer Milenio Park has been festive, with children running through the area. Members of Colombia’sIndigenous Guard, an unarmed security force that often confronts armed groups operating near Indigenous communities, also stood watch at the main entrance in the middle of downtown Bogota on Tuesday. The march on Wednesday is set to coincide with street demonstrations called by Petro in support of a number of his reform bills, which have largely stalled in Congress. Some leaders at the Minga publicly called for support for the president’s administration. But Eduardo Rojas, who travelled 14 hours by bus from Amazonia to participate in the rally, denounced what he said were false promises from Petro. “We elected this government,” he told Al Jazeera, referring to the overwhelming support Petro’s presidential campaign enjoyed amongst Indigenous voters. “But what we were sold, and the reality of what we got, are two very different things.” Rojas said his community in the region of central Amazonia has seen little progress in halting attacks from criminal armed groups, which he said forcibly recruit members and commit extortion and sexual violence. Still, he said the Minga’s reception in the capital this year was different from past editions. “I have attended dozens of Mingas since my first as a young man in 1971,” he said. “And we were often perceived as invaders by the national government. “As always, this time we have come in peace. I feel that this government knows that.”  Elizabeth Dickinson, a senior Andes analyst at the International Crisis Group think-tank, said the frustrations expressed by Rojas are far from uncommon among Indigenous people in Colombia. She attributed it, in part, to a lack of communication between the federal government and civil society. “The way that ‘total peace’has been rolled outhas been very top down,” Dickinson told Al Jazeera. “And in some ways this hasn’t had much direct impact on rural communities. Implementing security programmes in these regions is also a huge logistical and social challenge.” Dickinson also said that there have been missteps. “It was a strategic mistake for the government to grant broad ceasefires earlier this year without serious concessions from armed groups,” she said. “And criminal organisations took advantage of this by digging in and fortifying their presence rather than disarming.” Nonetheless, for Rojas, this week’s march is a chance to focus public attention in Colombia on the violence faced by Indigenous communities. “The government must deliver what it promised,” he said. “And I will keep attending Mingas until they do.”"
