title,link,description,content
"US au­towork­ers ex­pand­ing strike at Ford, Gen­er­al Mo­tors",https://www.aljazeera.com/news/2023/9/29/us-autoworkers-expanding-strike-at-ford-general-motors,"Union leader says 7,000 more work­ers will join strike as talks with US auto gi­ants fail to make ‘mean­ing­ful progress’.","United States autoworkers are expandingtheir two-week striketo additional locations, with the head of a major union saying 7,000 more workers will join the picket lines as labour talks have failed to advance significantly. United Auto Workers (UAW) President Shawn Fain said in a video appearance on Friday that negotiations have not broken down but Ford and General Motors “have refused to make meaningful progress”. The strike will expand to Ford’s Chicago assembly plant and GM’s assembly plant in Lansing, Michigan, at midday on Friday, said Fain, bringing the total number of workers on the picket lines to 25,000. The strike will not include any additional members at Jeep maker Stellantis. “Sadly, despite our willingness to bargain, Ford and GM have refused to make meaningful progress at the table,” Fain said. “Let’s stand up and win this thing – for ourselves, for our families, for our communities, for our country and for our future,” the UAW president added.  The union launched the partial, coordinated strike earlier this month, with thousands of workers across 20 states walking off the job to push for wage increases, shorter hours and improved retirement benefits. The work stoppage has drawn national attention, with US President Joe Biden and his Republican predecessor and likely 2024 election challenger Donald Trump both travelling to Michigan this week to show support for the striking workers. Speaking from a picket lineoutside an auto plant west of Detroit on Tuesday, Biden called for a “significant raise” for the employees. “You made a lot of sacrifices, gave up a lot, and the companies were in trouble,” the Democratic president said, referring to the 2008 financial crisis when US car manufacturers were on the verge of bankruptcy. “Now they’re doing incredibly well. And guess what? You should be doing incredibly well.” The UAW is expected to continue work stoppages currently under way until a new contract is ratified, a source familiar with the situation, speaking on condition of anonymity, told the Reuters news agency. Automakers say the union’s demands would hurt their profits as they try to compete with non-union manufacturers such as Tesla.  The companies’last known wage offers were around 20 percent over the life of a four-year contract, a little more than half of what the union has demanded. Other contract improvements, such as cost of living increases, restoration of defined benefit pensions for newly hired workers, and an end to tiers of wages within the union are also on the table. Progress was reported in talks on Thursday night, especially with Stellantis. On Friday, Ford CEO Jim Farley said he felt his company could reach a compromise on pay and benefits with the unions. But he accused the UAW of “holding the deal hostage” over Ford’s use of outside companies — with non-union workers — to build batteries for electric vehicles, or EVs. About 18,300 UAW members at the Detroit Three are currently on strike, or about 12 percent of the 146,000 union members working at the automakers. Strikers have been getting $500 a week from the UAW’s strike fund. “To be clear, negotiations haven’t broken down. We’re still talking with all three companies and I’m still very hopeful that we can reach a deal,” said Fain, the union president. “We are fed up with corporate greed and we are fed up with corporate excess. We are fed up with breaking our bodies for companies that take more and more and give less and less.”"
‘Iraqis love life’: In con­ver­sa­tion with Ala Ta­l­a­bani,https://www.aljazeera.com/news/2023/9/29/iraqis-love-life-in-conversation-with-ala-talabani,"On the side­lines of a con­fer­ence about Iraq, the par­lia­men­tar­i­an spoke to Al Jazeera about the coun­try’s fu­ture.","Doha, Qatar– Twenty years after the invasion of Iraq, the Iraqi people are still dealing with the fallout from Saddam Hussein’s rule and the years of unrest since it ended in 2003. At the same time, the international community is grappling with the question of whether the intervention that took place was the right way to go. In spite of all that, Ala Talabani told Al Jazeera, the Iraqi people love life and are excited about connecting with their “brothers and friends” in the Arab world and beyond. The Iraqi, Kurdish, Sufi politician heads the Patriotic Union of Kurdistan bloc in the Iraqi parliament and is continuing the work she began as a member of parliament 16 years ago. With a strong focus on women, youth and changing how business has been done for the past 20 years, Talabani is looking at whether there is a new way forward for the country along with a number of other Iraqi officials who attended a conference on lessons learned and the future of Iraq held by Georgetown University in Doha. She was part of a team that wrote a 2023-2030 strategy for Iraqi women – approved by the cabinet – that will require all ministries to set aside a portion of their budgets and capacity for programmes benefitting women. As the implementation of this strategy begins, Talabani is hopeful that Iraqi women will reach great heights, but she is also aware that it will not be easy. “Women are fought, no matter who they are. There is jealousy sometimes, and sometimes people just fight them. It’s this patriarchal thinking of ‘Oh, there’s a woman and she’s excelled and exceeded me. How did she surpass me?'” Iraqi women today, she said, need awareness of their rights and laws that protect these rights. “Women [who lack education] must be [made] confident through education for certain sectors and … for women who are educated … through a spirit of defiance that will allow her to overcome the obstacles society puts in front of her. “For woman in rural areas – who are usually not educated and are persecuted often, if we’re honest about it – we need them to be educated, to know what their rights are so that they can stand up and say: ‘No, these are my rights.'” Illiteracy is still an issue in Iraq, especially in rural areas, and twice as many women as men are illiterate. With regards to legislation that protects women’s rights, Talabani said implementation has to follow passage of such laws. “Women sit in the Iraqi parliament today through laws, through the creation of a quota for female representatives. That is what made all parties and political blocs nominate female candidates; otherwise, this would not have happened in my opinion.” As the first female head of a political bloc in parliament, Talabani has had firsthand experience with this issue. Whenever possible, she would nominate female politicians to sit on committees formed to address national issues. However, she noted, other blocs and parties nominated only men, even though they had many capable women in their party. When she asked a male politician why his bloc did not nominate female parliamentarians for the committees, his response was: “I don’t have any.” “They meant they didn’t have women in their groupings capable enough to sit on fact-finding committees. When I pointed out that they had several capable women, they said: ‘They’re not like you.’ “So we exist but as scattered individuals. One capable woman here, a politician there, a successful minister, a Yazidi victim, a woman IDP [internally displaced person] displaced by terrorism, … but to see a woman and a man on an equal footing, to truly believe that there is no difference, we need to change society’s view to understand that a woman can be a lot of things – as a person.”  One of the biggest questions in Iraq today is the revision of the constitution written in 2005, two years after Saddam Hussein was overthrown, and Talabani says a deep review of Iraq’s governance is due. “I support rewriting the constitution. When we wrote it, we were very committed to it. It was the ‘mother law’ that all other laws came after. But there were implementation problems,” she said. Politicians turned to the Federal Supreme Court to interpret certain clauses, like the ones regulating the relationship between Baghdad and Erbil, the capital of the semiautonomous Kurdish region of northern Iraq, or how many votes a presidential candidate needs in a second round of voting. “Unfortunately, some of the clauses were interpreted according to the prevailing political climate at the time, and that’s not right,” Talabani said, going on to outline how various groups, fearing a return of past persecution, negotiated power-sharing with those fears foremost in their minds, trying to secure as many rights as possible. The prevailing political climate has changed after the turbulence of the past 20 years, she added. “You have Shia groups who suffered persecution for so long. They wanted a constitution to guarantee that this despotism would never return, so they argued against the centralisation of power, that there should be many federated provinces formed, like Kurdistan. Sunni politicians at the time were against this idea, fearing that it would splinter Iraq.” Power had been concentrated in the hands of minority Sunnis under Saddam Hussein, but the tables have since turned. The Shia blocs, Talabani explained, now want a more centralised system while Sunni groups are asking that Anbar, a majority Sunni province in western Iraq, be allowed self-government in the same vein as the Kurdish region in the north. They are seeking decentralisation now because they feel they are being sidelined since ISIL’s (ISIS’s) rise and fall. “We need to look into the things that affect the running of the country, that impact relations between the centre and provinces … in a way that works after 20 years of implementing – and often violating – the constitution.” Iraq’s economy has difficulty creating enough jobs for its youth, causing resentment and endangering plans for an economic recovery. Most families want their children to attend university and study “classic” majors that qualify them for jobs like doctors, lawyers and engineers, preferably in the public sector where jobs are secure and pensioned. But this results in a glut of trained graduates that any public service would have a hard time absorbing. A democracy-building organisation Talabani heads, Leilan, is working with Iraqi youth to “encourage them to set up small projects. Because we have unemployment, … it’s difficult to try to make it so all youth can get jobs in the public service. “And really, [the public service] is ‘masked unemployment’, putting people in state institutions, when we have so many already.[The youth] have great ideas, but they need training, … how to enter the market, how to access loans from banks.” A recently approved 2023-2025 government budget has set aside large sums to create jobs in the public sector, but, Talabani argues, they will not be productive and will not develop competitive skills. Proudly wearing an ensemble made by a designer who started her own small atelier, Talabani said developing real-world skills for youth is more effective because it allows private sector growth that eventually provides real employment. University graduates who choose the “classic” majors often find themselves moving into business anyway, Talabani added, which means that majors like IT or business administration make a lot more sense. “A lot of the youth we train are either done with or finishing up in ‘familiar’ majors, and we help them redirect. For example, there’s a dentist we supported to set up her own business making illuminated advertising panels.” Ideally, there would also be a lot more attention and support for training to enlarge the number of nurses, technicians, builders and more, which would expand society’s concept of what an acceptable job is, she said.  “Foreign interference in Iraq, Turkish shelling, Iranian shelling, other external interference, … we don’t have one vision or one unified way of addressing the outside world. Who draws up Iraq’s foreign policy? “The next wars will be over water for Arab countries and especially Iraq. We have a lot of climate challenges, and I’m not sure if the policies we currently have under the Ministry of Environment will be sufficient. Iraq faces desertification; which is costing thousands of jobs and livelihoods in areas like the marshes. Iraq’s severe water shortages have led to talks with Turkey to request that its dams on the Tigris and Euphrates rivers, which start there and run through Iraq, be opened up to release more water for Iraq. Turkey,  in turn, is negotiating with Iraq over the presence of the Kurdistan Workers’ Party, an armed group also known as the PKK, in areas close to the border the two countries share. Another issue between Iraq and Turkey is petroleum exports from the Kurdish region to Turkey, which had bypassed Baghdad until they were stopped when Baghdad went to international arbitration and won. “All these things are on the negotiating table right now,” Talabani continued. “In my opinion, part of it is political but part of it is interests and can be sorted out. I think it was an important step on the part of the current prime minister to launch the Development Road project, which will benefit Turkey.” “It links the port of Faw to Turkey to move goods and people from the East through to Turkey and Europe, a sort of replacement for the Silk Road. Turkey will benefit because this huge transport artery will allow Turkish companies and ministries to enter the Iraqi market easily – and it will make solving the water crisis easier, in my view. “We can’t keep threatening and complaining that Turkey is not giving us enough water. We need to talk about mutual interests, and that is how things can be solved with Turkey and with other countries.” "
Im­pris­oned Tunisian op­po­si­tion leader Ghan­nouchi starts hunger strike,https://www.aljazeera.com/news/2023/9/29/imprisoned-tunisian-opposition-leader-ghannouchi-starts-hunger-strike,The 82-year-old op­po­si­tion leader has been in jail since last April on charges of in­cite­ment against Kais Saied’s rule.,"Rached Ghannouchi, a prominent opposition leader in Tunisia and the former speaker of the country’s parliament, has begun a three-day hunger strike behind bars, in solidarity with a fellow political prisoner and head of the opposition coalition National Salvation Front, Jaouher Ben Mbarek. Ghannounchi has been imprisoned since last April on charges of incitement and plotting against state security, which the opposition figure and his supporters say are baseless. He is a fierce critic of President Kais Saied. The president has been accused by the opposition of increasing authoritarianism and staging a coup when he dissolved parliament and dismissed the government in July 2021, governing by decree since. The 82-year-old Ghannouchi, who is the head of Tunisia’s self-described “Muslim Democrat” Ennahdha party, was parliament speaker from the 2019 election until Saied sent tanks to shut down the chamber in 2021. He wassentencedin absentia to one year in prison in May, as he refused to appear before the judiciary, rejecting what he said were fabricated political trials.  A statement by Ennahdha on Friday said Ghannounchi has begun a hunger strike demanding the release of all political prisoners and “ending the injustice against them”. The statement expressed its solidarity with Ghannounchi and Jaouher Ben Mbarek, the head of the opposition coalition National Salvation Front, who began his own hunger strike four days ago, and held the authorities responsible for “any harm caused to the health and safety of the prisoners on hunger strike”. It also said that most of the political prisoners have been imprisoned by the “coup authorities” without trial or interrogated in “fabricated cases whose only motive is to eliminate political rivals who oppose it”. Ben Mbarek has spent more than seven months in pre-trial detention, his lawyer Dalila Msaddek said. His hunger strike is in protest of the “judicial farce led by the investigative judge at the antiterrorism division”, Msaddek said in a Facebook post. Police have arrested more than20 political figuresthis year, including Ghannouchi, accusing some of plotting against state security. Among the arrested are lawyers, businessmen, and the head of a popular radio station known for giving a platform to criticism of the president. Ghannouchi’s lawyer said the charges against him stem from a funeral eulogy he gave last year for a member of his Ennahdha party when he said the deceased “did not fear a ruler or tyrant [and] only feared God”. ‘Free Ghannouchi’ an online campaign calling for the release of the opposition leader, also released a statement on Friday holding Saied “fully responsible for the consequences of the strike on the health of… Ghannouchi”. “Going on hunger strike for the sake of freedom and dignity for all political prisoners is not a novelty for Rached Ghannouchi, who has spent more than four decades struggling for freedom, justice and other noble human values,” the statement added. Ghannouchi’s career as a leading politician was also referenced by Monica Marks, a professor of Middle East Politics at NYU Abu Dhabi, and a leading expert on Tunisia. “Scholars are hard-pressed to name an Arab thinker who has argued more passionately for Islam’s compatibility [with] democracy than Rached Ghannouchi,” Marks wrote on social media. Saied, who enshrined his new powers in a constitution that passed through acontroversial referendumwith low turnout last year, has denied his actions were a coup and said they were needed to save Tunisia from years of chaos. He has called his critics criminals, traitors and “terrorists” and warned that any judge who freed them would be considered abetting them. Prior to the 2011 uprising that removed former longtime leader Zine El Abidine Ben Ali from power, Ghannouchi spent more than 20 years in exile in the British capital London. He returned to Tunisia in January 2011 to a triumphant welcome, and in October of that year, Ennhadha won 37 percent of the vote in the parliamentary elections – the largest party win. The party repeatedly performed strongly in elections until Saied’s 2021 power-grab, and has since boycotted elections, along with the majority of the country’s opposition. "
What is a US gov­ern­ment shut­down and who will be af­fect­ed?,https://www.aljazeera.com/news/2023/9/29/what-is-a-us-government-shutdown-and-who-will-be-affected,Al Jazeera breaks down the wide-reach­ing ef­fects of a fed­er­al gov­ern­ment shut­down as Oc­to­ber 1 fund­ing dead­line looms.,"Legislators in the United States have little time left to avert afederal government shutdown, as a group of hardline Republicans has refused to support must-pass funding legislation unless massive spending cuts are made. The hard-right Republicans in the House of Representatives – many of whom are allies of former President Donald Trump – on Friday voted down a bipartisan stopgap spending bill meant to give lawmakers more time to negotiate a full-year deal. Republican House Speaker Kevin McCarthy had been trying to get the right flank of his party to support the measure before a midnight deadline on Saturday (04:00 GMT on Sunday). “It’s not the end yet, I’ve got other ideas,” McCarthy told reporters following the Friday afternoon defeat. But if McCarthy turns to Democrats for help, the hardline Republicans would have a way toremove him as speaker. In the meantime, the country is staring down a possible government shutdown – the fourth in a decade – that would see hundreds of thousands of federal workers furloughed, among other wide-reaching effects. Here’s all you need to know about what a federal government shutdown means and who will be affected.  A government shutdown happens when Congress does not approve discretionary spending for the upcoming fiscal year, which begins on October 1. A shutdown affects nearly every corner of the US government, from the delivery of welfare cheques and publishing of national economic data to the operation of federal courts, museums and national parks. Hundreds of thousands of federal workers likely would be furloughed – temporarily forced to leave work without pay – while workers deemed essential would remain on the job but continue without a paycheque. During the last shutdown, about 800,000 workers were furloughed, USA Today reported. “This time around, the ripple effect may extend even further, resulting in an even larger number of furloughed workers,” the outlet said. This includes workers across federal government agencies, including the Department of Defense, as well as members of the US military. “All of this would prove disruptive to our national security,” the White Housewarnedthis week. John Hubert, an airport security officer in Florida who has worked at the Transportation Security Administration (TSA) for 21 years, said federal workers are “continuously put on the chopping block”. “It’s ridiculous,” Hubert told The Associated Press. “We should not be put in this position every single year, then used as a bargaining chip to get legislation passed.” A handful of federal programmes that millions of people across the US rely on every day could also be disrupted — from dwindling funds for food assistance to potential delays in customer service for recipients of Medicare and Social Security. The ripple effects would come down to how long the shutdown lasts and varying contingency plans in place at affected agencies. “Collectively, hundreds of millions of Americans, a majority of the population, are receiving some kind of benefits from the government,” said Forrest V Morgeson III, an associate professor at Michigan State University’s Broad College of Business. For example, nearly seven millionwomen and childrenwho rely on the Special Supplemental Nutrition Program for Women, Infants, and Children (WIC) could be at risk of losing assistance almost immediately into a shutdown, according to the Biden administration. That’s because the federal contingency fund supporting normal WIC operations will likely run out in a matter of days — pushing states to rely on their own money or carryover funds. Impacted families are “going to be going to food pantries”, said Dr Nancy Nielsen, senior associate dean for health policy at the University at Buffalo’s Jacobs School of Medicine and Biomedical Sciences. “These are people who need the help. These are moms. These are infants. So this is a real problem.” Head Start programmes serving more than 10,000 disadvantaged children would immediately lose federal funding, although they might be able to stave off immediate closure if the shutdown doesn’t last long. US Transportation Secretary Pete Buttigieg said a shutdown would stop progress made to address air travel disruptions over the past year. “We have finally seen cancellations and delays get back down to normal levels,” he said this week. It also would force the government to “immediately have to stop training new air traffic controllers and furlough another 1,000 controllers who are already in the training pipeline”, Buttigieg said. The processing of passports and visas will continue in a shutdown “as the situation permits”, according to guidance that the State Department gave employees last week. The department said consulates in the US and abroad will stay open “as long as there are sufficient fees to support operations”, but passport work could stop if the building where the work is done gets shuttered.  Credit agencies have warned that brinkmanship and political polarisation are harming the US financial outlook. Moody’s, the last major rating agency to rate the US government “Aaa” with a stable outlook,said on Mondaythat a shutdown would harm the country’s credit rating. A lower credit rating means the country may seem less creditworthy and may have to pay higher interest rates on its debt. US Treasury Secretary Janet Yellen said on Friday that a government shutdown would “undermine” the country’s economic progress by idling key programmes, including for small businesses, and could delay major infrastructure improvements."
Tragedy strikes Iraq af­ter fire at a wed­ding,https://www.aljazeera.com/podcasts/2023/9/29/tragedy-strikes-iraq-after-fire-at-a-wedding,A fire broke out at a Chris­t­ian wed­ding in Iraq killing over 100 peo­ple in a com­mu­ni­ty that has suf­fered un­der ISIL.," A fire broke out during a wedding in Nineveh governorate, Northern Iraq, in Hamdaniya’s Christian community. Within hours, the death toll had risen above 100 people, and over 150 have been injured. Fire extinguishing and rescue operations began soon after the blaze erupted, with victims being transferred to hospitals nationwide to be treated. Authorities expect the death toll to continue rising. Could this latest fire in Iraq have been prevented? And what does it mean for a community that’s only now returning from years of devastation? In this episode: Episode credits: This episode was produced by Fahrinisa Campana and Khaled Soltan, with our host Kevin Hirten in for Malika Bilal. Amy Walters, Ashish Malhotra and David Enders fact-checked this episode. Our sound designer is Alex Roldan. Our lead of audience development and engagement is Aya Elmileik and Adam Abou-Gad is our engagement producer. Alexandra Locke is The Take’s executive producer, and Ney Alvarez is Al Jazeera’s head of audio. Connect with us: @AJEPodcasts onTwitter,InstagramandFacebook"
Wife of de­posed Gabonese pres­i­dent ar­rest­ed for ‘mon­ey laun­der­ing’,https://www.aljazeera.com/news/2023/9/29/wife-of-deposed-gabonese-president-arrested-for-money-laundering,Sylvia Bon­go Valentin has been un­der house ar­rest in the cap­i­tal since her hus­band was over­thrown in an Au­gust 30 coup.,"The wife of Gabon’s deposed President Ali Bongo Ondimba has been charged with “money laundering” and other offences, the public prosecutor said Friday, a month after a coup toppled her husband. Sylvia Bongo Valentin has been under house arrest in the capital since her husband was overthrown on August 30, moments after being proclaimed the winner in a presidential election. Her eldest son, Noureddin Bongo Valentin, has already been charged with corruption. The former first lady was charged by an investigating judge on Thursday, prosecutor Andre Patrick Roponat announced on state TV channels on Friday. Her house arrest order has also been upheld, Roponat said. One of her lawyers said earlier this month that she was being kept “incommunicado outside any legal framework”. The Bongos’ son, Noureddin, has already been charged with corruption and embezzling public funds with several former cabinet members and two ex-ministers. Ali Bongo took over when his father Omar died in 2009 after nearly 42 years in power. Now 64, Bongo ruled the country until his overthrow this August after the presidential election. The election result was branded a fraud by the opposition and the military coup leaders, who have also accused his government of widespread corruption and bad governance."
"Di­anne Fe­in­stein, vet­er­an US sen­a­tor and top De­mo­c­rat, dies aged 90",https://www.aljazeera.com/news/2023/9/29/us-senator-dianne-feinstein-dies-at-90,"Trib­utes pour in from US law­mak­ers af­ter news of the death of Fe­in­stein, the longest-serv­ing woman in the US Sen­ate.","Washington, DC –Dianne Feinstein, the longest-serving woman in the United States Senate, has died at age 90, US media outlets reported. The cause of death was not immediately clear. The Associated Press and other news outlets reported that Feinstein died on Friday, citing unidentified sources. The California lawmaker, who was the oldest member of the Senate, had suffered mounting health problems, including a battle with shingles. Often described by supporters as a trailblazer in US politics, Feinstein hadsaid earlier this yearthat she would not seek re-election in 2024. “This is a sad day for California and the nation. [Senator] Feinstein was a champion for our state, and served as the voice of a political revolution for women,” California Congresswoman Barbara Lee said on social media on Friday.  Feinstein was elected in 1992 as the first woman to represent California in the US Senate and quickly rose to become a key figure in the Democratic Party, playing prominent roles on committees and passing key legislation. In 2014, her office led efforts torelease a reportthat detailed a torture programme run by the Central Intelligence Agency (CIA) that saw individuals detained across the world in the aftermath of the 9/11 attacks. But the senator’s career had been derailed in recent years byhealth issues. That included reports that she suffered from short-term memory loss, spurringclaimsthat she may be mentally unfit to serve. Still, Feinstein, who faced calls to step down in recent months, consistently defended herself as an effective legislator. “Even with a divided Congress, we can still pass bills that will improve lives. Each of us was sent here to solve problems,” she said in a statement in February announcing her decision not to run again next year. “That’s what I’ve done for the last 30 years, and that’s what I plan to do for the next two years,” she said, pledging to finish her term in office. “My thanks to the people of California for allowing me to serve them.” Democratic National Committee (DNC) chairman Jaime Harrison said on Friday that he was “heartbroken” by Feinstein’s death. “She was a force for good and a titan of American politics,” he wrote in a social media post. President Joe Biden, who served alongside Feinstein in the Senate for 15 years, described her as a “pioneering American” who was sharp, “tough”, and loyal. “Dianne made her mark on everything from national security to the environment to protecting civil liberties. She’s made history in so many ways, and our country will benefit from her legacy for generations,” Biden said in a statement.  Al Jazeera’s Patty Culhane, reporting from Washington, DC, said Feinstein has left behind “quite a legacy”. She was the first woman to serve as head of the Senate Intelligence Committee “and it’s hard to overstate just how important that position is”, Culhane said. The senator faced criticism from some progressives over the years, including for supporting the 2003 USinvasion of Iraq. But in a major legislative achievement, Feinstein authored a bill that banned assault weapons in the US in 1994. The ban expired in 2004, but Democrats have been calling for it to be renewed amid frequentmass shootings. Democratic Senator Chris Murphy, a vocal advocate of gun control, heaped praise on Feinstein on Friday. “The modern anti-gun violence movement, now stronger thanthe gun lobby, would not exist but for Dianne,” he wrote on social media. Many Republicans also lauded the late senator. Chuck Grassley, a key Republican who is now the oldest senator at age 90, said he had a “wonderful working relationship” with Feinstein when they served on various committees. “Feinstein did an outstanding job representing the [people] of California,” he wrote. Feinstein’s death will affect next year’s race to replace her in the Senate, as California Governor Gavin Newsom now needs to appoint someone to fill the vacancy until Feinstein’s term ends in January 2025. The appointee would have a major advantage as an incumbent in next year’s election. Lee, the California congresswoman, along with fellow Democratic House members Katie Porter and Adam Schiff are vying for the seat. Newsom has already appointed California’s other senator – Alex Padilla – to replaceKamala Harris, who vacated the seat in 2021 to serve as Biden’s vice president. The governor had previously said that he would tap a Black woman to succeed Feinstein should she fail to finish her term. "
IOC al­lows Paris Olympics par­tic­i­pants to wear hi­jabs at ath­letes’ vil­lage,https://www.aljazeera.com/news/2023/9/29/ioc-allows-paris-olympics-participants-to-wear-hijab-at-athletes-village,French ath­letes are still sub­ject to a head­scarf ban as their sports fed­er­a­tion re­stricts the hi­jab dur­ing the games.,"The International Olympic Committee has ruled that participants in the Paris 2024 Olympic Games are free to wear a headscarf known as a hijab in the athletes’ village, just days after France’s sports minister barred it for the host country’s athletes. Although the IOC on Friday removed hijab restrictions in the athletes’ village, French athletes are still subject to the rules of their sports federation and are not allowed to wear hijabs during the games. A spokesperson for the Olympic body said it was in contact with the French Olympic Committee (CNOSF) to better understand the situation with the French athletes. “For the Olympic Village, the IOC rules apply,” an IOC spokesperson said to Reuters news agency. “There are no restrictions on wearing the hijab or any other religious or cultural attire.” The Olympic Village becomes home to most of the 10,000 athletes who attend Olympic Games, where they share common spaces such as dining halls and recreational facilities. The sports competitions at the Olympics are organised and overseen by the individual international sports federations. On Sunday, French Sports Minister Amelie Oudea-Castera announced that the country’s athletes would be barred from wearing hijabs during the Paris Games to respect principles of secularism. She told France 3 television that the government was opposed to the display of religious symbols during sporting events to ensure “absolute neutrality in public services”. France has protected its strict form of secularism with laws that have cracked down on its Muslim community. In August, France announced that it wasbanning the abayain schools. Dozens of girls were alsosent homewhen they wore it to school. In January last year, French senators voted to ban hijabsin sportscompetitions and in July this year, a top French court upheld a hijab banduring footballcompetitions. Hijab-wearing French footballers have been fighting for inclusivity on the pitch through a collective called “Les Hijabeuses.” Despite being home to one of Europe’s largest Muslim minorities, France is theonly countryon the continent that excludes hijab-wearing athletes in most domestic sports competitions. Muslim associations and human rights groups have alleged that France has chipped away at democratic protections and left Muslims vulnerable to abuse with such laws. The United Nations human rights office also criticised the French decision to bar its athletes from wearing hijabs. “No one should impose on a woman what she needs to wear or not wear,” United Nations rights office spokesperson Marta Hurtado told reporters in Geneva on Tuesday. In 2016, Ibtihaj Muhammadmade historyby becoming the first United States team member to compete in the Olympics while wearing a hijab. "
‘Bold step’: Philip­pines vows to re­move fu­ture South Chi­na Sea bar­ri­ers,https://www.aljazeera.com/news/2023/9/29/philippines-promises-to-remove-future-barriers-at-disputed-reef,Com­ments come af­ter coast­guard dis­man­tled a Chi­nese buoy bar­ri­er set up on a dis­put­ed shoal that raised ten­sions.,"The Philippine coastguard has promised to “do whatever it takes” to remove any more floating barriers installed by China at a disputed reef in the South China Sea. Friday’s remarks come after an aerial inspection of Scarborough Shoal on Thursday confirmed a 300-metre (984-foot) barrier that ignited the latest diplomatic row between Beijing and Manila had beentaken away. The floating barrier was found across the entrance to the shoal last week during a routine Philippine government resupply mission to Filipino fisherfolk. In a special operation ordered by President Ferdinand Marcos, Philippine Coast Guard personnel cut a rope tethering the barrier to an anchor, allowing it to drift. “In the next coming months, if ever that barrier will once again be in place, the Philippine Coast Guard will do whatever it takes for us to remove the barrier,” spokesperson Jay Tarriela told reporters as he sat next to the anchor seized during the mission. In his first public remarks on the incident, Marcos said on Friday his government was “not looking for trouble”. But he insisted it would “continue to defend the Philippines, the maritime territory of the Philippines, the rights of our fishermen to ply their trade in the areas where they have been fishing for hundreds of years”.  After the Philippine coastguard dismantled the barrier at the mouth of Scarborough Shoal, Philippine fishing boats entered the shallow lagoon and caught about 164 tonnes of fish in one day, Marcos said. “That’s what our fishermen lose so there should not be a barrier there, and it’s clear the area is within the Philippines,” he said. “Our fishermen have been fishing in those areas for hundreds of years so I can’t understand why that has changed.” Earlier this week,China warned the Philippinesnot to “stir up trouble” over the incident that ignited a war of words between the countries. China’s coastguard said on Wednesday it deployed the line of buoys after the Philippine vessel’s “intrusion into the lagoon”. China, which claims almost the entire South China Sea, seized Scarborough Shoal from the Philippines in 2012. Since then,Beijing deployed patrol boatsthat Manila says harass Philippine vessels. During Thursday’s aerial surveillance, officials identified three Chinese coastguard ships, including two inside the reef, which issued six radio challenges to the aircraft. A fourth vessel was described as a “militia” boat. A small number of Philippine fishing boats was also spotted outside the turquoise waters of the shoal. A senior US Defense Department official on Thursday praised the Philippines’ actions to remove the barrier as a “bold step”, and said the United States stood by its security commitments to the country. “The department has been incredibly clear that when it comes to our treaty commitments to the Philippines, we believe an armed attack against Philippine Armed Forces, public vessels, aircraft, apply to the South China Sea. That includes the Philippine Coast Guard,” Deputy Assistant Secretary of Defense for South and Southeast Asia Lindsey Ford told a congressional hearing."
Qatar me­di­ates open­ing of Gaza-Is­rael cross­ing as protests end,https://www.aljazeera.com/news/2023/9/29/qatar-mediates-opening-of-gaza-israel-crossing-as-protests-end,"Bor­der opened af­ter demon­stra­tions by Pales­tin­ian work­ers with an in­for­mal agree­ment Qatar helped me­di­ate, en­voy says.","Qatar says it successfully mediated an agreement between Israel and officials in the Gaza Strip to reopen crossing points to the besieged territory after Palestinians were prevented from working and violence broke out. The crossings were opened on Thursday after nearly two weeks of demonstrations by Palestinian workers through an informal agreement Qatar helped mediate alongside a flurry of diplomacy involving Egypt, Israel and Hamas. “The situation in the Gaza Strip is dire and another conflict will only exacerbate the humanitarian crisis. Qatar has worked and succeeded in de-escalating the situation in the Gaza Strip by mediating an understanding to reopen the Erez crossing for Palestinian workers,” Qatar’s envoy to Gaza, Mohammad al-Emadi, was quoted by media as saying. “Qatar will spare no efforts in supporting the Palestinian people through diplomacy and developmental initiatives until they achieve their aspirations for statehood and prosperity,” he added. Israel shut the Beit Hanoun crossing – called “Erez” by Israel – with Gaza in advance of the Rosh Hashanah Jewish holiday. For nearly two weeks,Israeli troops faced offagainst the protesting labourers, responding with live fire that killed at least one man and wounded dozens more.  The reopening allows thousands of Palestinian workers to return to their jobs in Israel and the occupied West Bank. About 18,000 Gazans have permits from Israeli authorities to work outside the blockaded enclave, providing an injection of cash amounting to some $2m a day to the impoverished territory’s economy. Jobs in Israel are in high demand, paying up to 10 times as much as similar jobs in Gaza. Unemployment in the Palestinian territory – which has been under an Israeli-Egyptian blockade since 2007 – hovers at 50 percent. “We want to go to work and earn a living for our children because the situation was too bad for us the past two weeks,” said Khaled Zurub, 57, who works in construction in Israel. The crossing closure was a “nightmare”, said Mohammad al-Kahlout, a labourer waiting to cross into Israel on Thursday. “It felt like someone was trying to suffocate you.” Cogat, the Israeli defence ministry agency that coordinates with the Palestinians, said security assessments will determine whether the Gaza crossing point will remain open. After the Erez crossing reopened, Palestinian protest organisers announced they would suspend the daily rallies, but promised to resume demonstrations if Israel did not adhere to its commitments. "
